, ,Time,StnPres,Temperature,RH,WS,WD,Precp,Holiday,target
15543,2280,15,1004.9,24.9,74.0,3.2,50.0,0.5,0,0
15544,2301,15,1004.0,27.7,70.0,1.9,340.0,0.0,0,0
15545,2322,15,1002.7,27.6,69.0,1.8,300.0,0.0,0,1
15546,2385,15,1010.5,23.1,73.0,0.2,0.0,0.0,0,0
15547,2406,15,1008.1,27.4,67.0,0.5,290.0,0.0,0,0
15548,2427,15,1005.4,27.2,69.0,1.1,350.0,0.0,0,0
15549,2448,15,1011.0,16.4,86.0,4.4,50.0,0.5,0,0
15550,2469,15,1009.5,23.4,40.0,2.5,40.0,0.0,0,0
15551,2532,15,1008.2,29.5,49.0,0.4,150.0,0.0,0,1
15552,2553,15,1008.1,28.0,55.0,1.0,290.0,0.0,0,0
15553,2574,15,1007.6,27.9,68.0,5.0,40.0,0.0,0,0
15554,2595,15,1007.1,30.3,64.0,1.2,300.0,0.0,0,0
15555,2616,15,1009.6,28.0,71.0,2.3,60.0,0.0,0,1
15556,2679,15,1005.8,30.0,59.0,0.5,210.0,0.0,0,0
15557,2700,15,1008.1,26.0,82.0,0.9,260.0,0.2,0,0
15558,2721,15,1009.1,31.7,60.0,3.2,40.0,0.0,0,0
15559,2742,15,1009.4,32.3,57.0,1.7,350.0,0.0,0,0
15560,2763,15,1005.2,29.4,70.0,1.2,320.0,0.0,0,0
15561,2826,15,1004.7,25.5,88.0,2.7,360.0,10.0,0,0
15562,2847,15,1004.6,21.1,87.0,3.5,60.0,3.0,0,0
15563,2868,15,1006.5,25.7,60.0,3.8,40.0,0.0,0,0
15564,2889,15,1008.3,27.6,56.0,6.1,60.0,0.0,0,0
15565,2910,15,1007.6,25.4,66.0,3.5,70.0,0.0,0,1
15566,2973,15,1004.0,29.2,67.0,4.1,50.0,0.0,0,0
15567,2994,15,1003.4,29.7,67.0,1.0,310.0,0.0,0,0
15568,3015,15,1001.1,30.5,64.0,3.3,280.0,0.0,0,0
15569,3036,15,1005.1,23.6,76.0,3.0,40.0,0.0,0,0
15570,3057,15,1007.0,24.3,66.0,3.7,50.0,0.0,0,0
15571,3162,15,999.2,33.9,49.0,4.7,260.0,0.0,0,0
15572,3183,15,996.2,33.0,51.0,4.9,240.0,0.0,0,0
15573,3204,15,998.5,26.1,86.0,1.6,240.0,14.5,0,0
15574,3225,15,1000.3,24.4,89.0,2.0,60.0,6.5,0,1
15575,3267,15,1004.1,30.9,70.0,1.0,270.0,0.0,0,0
15576,3288,15,1005.6,31.1,70.0,0.8,310.0,0.0,0,0
15577,3309,15,1005.0,32.9,63.0,2.2,320.0,0.0,0,0
15578,3330,15,1006.2,30.6,69.0,4.2,40.0,0.0,0,0
15579,3351,15,1005.8,32.8,62.0,1.2,310.0,0.0,0,1
15580,3414,15,1004.0,27.7,84.0,2.2,170.0,8.5,0,0
15581,3435,15,1004.8,27.3,84.0,2.2,20.0,12.5,0,0
15582,3456,15,1004.5,24.5,87.0,4.4,190.0,14.0,0,0
15583,3477,15,1005.2,23.0,87.0,3.5,50.0,5.5,0,0
15584,3498,15,1002.0,24.3,86.0,3.2,50.0,1.0,0,1
15585,3561,15,1001.1,30.1,65.0,1.9,220.0,0.0,0,0
15586,3582,15,999.8,33.3,46.0,3.0,240.0,0.0,0,0
15587,3603,15,1001.3,33.0,58.0,2.3,280.0,0.0,0,0
15588,3624,15,1004.1,31.2,63.0,2.6,40.0,0.0,0,0
15589,3645,15,1003.3,32.4,62.0,0.8,310.0,0.0,0,1
15590,3708,15,1002.1,34.6,56.0,2.6,280.0,0.0,0,0
15591,3729,15,1005.2,32.7,60.0,2.5,280.0,0.0,0,1
15592,3750,15,1005.9,33.7,58.0,1.6,320.0,0.0,0,0
15593,3771,15,1005.3,31.5,64.0,0.8,290.0,0.0,0,0
15594,3792,15,1004.8,29.4,69.0,2.5,260.0,1.0,0,1
15595,3855,15,1005.4,24.7,76.0,3.9,130.0,28.5,0,0
15596,3876,15,1005.4,31.9,61.0,1.1,290.0,0.0,0,1
15597,3897,15,1007.1,34.1,53.0,0.6,350.0,0.0,0,1
15598,3918,15,1004.8,34.1,52.0,4.2,50.0,0.0,0,1
15599,3939,15,1006.6,32.2,61.0,2.1,300.0,0.0,0,1
15600,4002,15,1005.0,29.7,71.0,2.5,60.0,1.5,0,1
15601,4023,15,1007.1,30.4,71.0,2.1,270.0,0.0,0,1
15602,4044,15,1007.6,31.8,60.0,1.5,40.0,0.0,0,1
15603,4065,15,1004.7,34.7,56.0,1.3,300.0,0.0,0,1
15604,4086,15,1004.3,34.0,55.0,2.5,270.0,0.0,0,1
15605,4149,15,1008.1,33.0,53.0,1.9,120.0,0.0,0,1
15606,4170,15,1007.1,36.0,55.0,1.2,290.0,0.0,0,0
15607,4191,15,1005.1,33.8,48.0,2.0,20.0,0.0,0,0
15608,4212,15,1004.2,37.2,43.0,3.5,300.0,0.0,0,0
15609,4233,15,1005.2,35.6,55.0,1.1,290.0,0.0,0,1
15610,4296,15,1001.1,33.3,55.0,1.9,320.0,0.0,0,1
15611,4317,15,1000.7,33.8,54.0,3.7,320.0,0.0,0,0
15612,4338,15,1000.6,32.4,58.0,1.4,110.0,0.0,0,1
15613,4359,15,1000.2,32.6,55.0,2.4,360.0,0.0,0,0
15614,4380,15,999.5,32.0,76.0,3.2,40.0,0.0,0,1
15615,4443,15,996.5,31.0,69.0,1.3,170.0,0.0,0,0
15616,4464,15,999.6,32.9,58.0,1.8,20.0,0.0,0,0
15617,4485,15,1000.4,25.5,88.0,3.5,220.0,69.5,0,0
15618,4506,15,997.2,33.5,60.0,1.1,300.0,0.0,0,1
15619,4527,15,999.2,28.7,82.0,4.4,340.0,3.5,0,1
15620,4590,15,1000.5,36.6,49.0,2.5,280.0,0.0,0,1
15621,4611,15,1000.7,35.7,51.0,3.5,250.0,0.0,0,0
15622,4632,15,999.5,35.9,48.0,5.5,250.0,0.0,0,1
15623,4653,15,999.8,35.8,45.0,5.2,240.0,0.0,0,1
15624,4674,15,1002.4,35.7,54.0,3.3,260.0,0.0,0,1
15625,4737,15,1002.8,36.2,52.0,1.9,260.0,0.0,0,1
15626,4758,15,1002.9,35.6,53.0,2.3,280.0,0.0,0,1
15627,4779,15,1003.3,32.7,61.0,3.2,340.0,0.0,0,1
15628,4800,15,1005.0,32.2,64.0,2.5,10.0,0.0,0,1
15629,4821,15,1005.9,34.4,50.0,1.1,10.0,0.0,0,1
15630,4884,15,997.8,34.2,57.0,4.8,60.0,0.0,0,1
15631,4905,15,997.6,32.3,53.0,4.5,80.0,0.0,0,1
15632,4926,15,1003.0,34.4,54.0,0.5,260.0,0.0,0,1
15633,4947,15,1004.9,32.7,63.0,1.5,300.0,0.0,0,1
15634,4968,15,1003.2,34.3,56.0,1.6,270.0,0.0,0,1
15635,5031,15,1004.9,33.8,54.0,4.6,40.0,0.0,0,1
15636,5052,15,1004.1,33.2,59.0,4.8,40.0,0.0,0,1
15637,5073,15,1003.2,31.2,62.0,5.0,50.0,0.0,0,0
15638,5094,15,1002.4,30.9,64.0,5.3,30.0,0.0,0,0
15639,5115,15,1001.0,27.6,80.0,3.8,50.0,0.5,0,0
15640,5178,15,1004.8,31.6,67.0,2.0,50.0,0.0,0,0
15641,5199,15,1003.1,33.5,58.0,5.1,50.0,0.0,0,0
15642,5220,15,1000.1,35.1,59.0,2.2,300.0,0.0,0,0
15643,5241,15,1004.0,33.1,65.0,2.2,340.0,0.0,0,0
15644,5262,15,1005.8,27.2,82.0,4.7,50.0,18.9,0,0
15645,5325,15,1004.5,33.5,52.0,1.2,310.0,0.0,0,0
15646,5346,15,1005.5,31.4,66.0,5.3,50.0,0.0,0,0
15647,5367,15,1005.8,26.8,75.0,1.4,300.0,0.2,0,0
15648,5388,15,1002.8,28.6,65.0,2.3,260.0,0.0,0,0
15649,5409,15,1002.8,32.4,52.0,1.3,270.0,0.0,0,0
15650,5472,15,1005.5,30.8,53.0,4.2,30.0,0.0,0,0
15651,5493,15,1004.4,34.6,53.0,0.6,300.0,0.0,0,0
15652,5514,15,1004.1,33.9,52.0,1.0,300.0,0.0,0,0
15653,5535,15,1003.4,35.1,42.0,1.4,340.0,0.0,0,0
15654,5556,15,1005.7,34.1,55.0,2.7,40.0,0.0,0,0
15655,5619,15,1006.0,32.8,59.0,2.7,320.0,0.0,0,0
15656,5640,15,1004.9,36.1,49.0,1.4,290.0,0.0,0,0
15657,5661,15,1003.0,36.4,47.0,1.7,290.0,0.0,0,0
15658,5682,15,1005.0,33.6,53.0,1.7,310.0,0.0,0,0
15659,5703,15,1009.0,30.3,67.0,6.6,40.0,0.0,0,0
15660,5724,15,1009.2,32.3,55.0,4.1,80.0,0.0,0,1
15661,5766,15,1005.6,35.3,50.0,0.9,300.0,0.0,0,0
15662,5787,15,1008.5,31.8,63.0,5.1,50.0,0.0,0,0
15663,5829,15,1008.6,30.7,61.0,4.6,50.0,0.0,0,0
15664,5850,15,1008.4,30.4,68.0,5.1,50.0,0.0,0,0
15665,5955,15,1007.7,27.6,85.0,3.4,70.0,3.0,0,0
15666,5976,15,1006.2,25.9,87.0,3.9,40.0,2.6,0,0
15667,5997,15,1003.0,24.8,87.0,4.9,50.0,3.0,0,0
15668,6060,15,1005.5,31.2,60.0,3.3,70.0,0.0,0,0
15669,6081,15,1008.6,27.5,73.0,4.7,50.0,0.0,0,0
15670,6102,15,1008.4,25.7,81.0,3.0,50.0,0.0,0,0
15671,6123,15,1006.6,25.4,80.0,3.2,40.0,0.0,0,0
15672,6144,15,1006.8,23.8,77.0,1.6,100.0,0.0,0,0
15673,6207,15,1012.7,24.7,56.0,3.5,40.0,0.0,0,0
15674,6228,15,1015.7,23.2,67.0,3.3,50.0,0.0,0,0
15675,6249,15,1014.6,24.9,55.0,3.4,50.0,0.0,0,0
15676,6270,15,1011.0,25.1,54.0,3.8,20.0,0.0,0,0
15677,6291,15,1008.4,24.8,57.0,3.3,360.0,0.0,0,1
15678,6354,15,1019.2,19.2,70.0,1.1,30.0,0.1,0,0
15679,6375,15,1015.4,22.2,62.0,4.8,40.0,0.0,0,0
15680,6396,15,1010.6,27.7,57.0,4.0,70.0,0.0,0,0
15681,6417,15,1008.4,27.5,65.0,3.4,10.0,0.0,0,0
15682,6438,15,1013.6,22.9,69.0,2.9,60.0,0.0,0,0
15683,6501,15,1010.6,28.3,62.0,3.0,50.0,0.0,0,0
15684,6522,15,1009.5,30.3,62.0,1.1,300.0,0.0,0,0
15685,6543,15,1012.6,24.6,74.0,3.5,40.0,0.0,0,0
15686,6564,15,1011.6,24.3,76.0,5.0,50.0,0.0,0,0
15687,6585,15,1008.9,30.3,60.0,3.3,50.0,0.0,0,1
15688,6648,15,1008.2,23.6,80.0,2.2,10.0,1.0,0,0
15689,6669,15,1010.1,23.9,73.0,4.6,50.0,0.0,0,0
15690,6690,15,1011.7,24.1,76.0,3.1,90.0,0.0,0,0
15691,6711,15,1008.4,28.4,67.0,3.8,60.0,0.0,0,0
15692,6732,15,1004.9,28.2,62.0,0.7,10.0,0.0,0,1
15693,6795,15,1014.5,19.4,82.0,3.3,50.0,0.5,0,0
15694,6816,15,1010.3,23.0,81.0,4.6,50.0,0.0,0,0
15695,6837,15,1011.5,19.3,84.0,1.0,260.0,1.2,0,0
15696,6858,15,1017.6,17.3,71.0,2.4,60.0,0.0,0,0
15697,6879,15,1018.9,18.7,67.0,2.4,60.0,0.0,0,1
15698,6942,15,1013.6,22.7,78.0,5.9,50.0,0.0,0,0
15699,6963,15,1011.5,29.2,60.0,4.3,60.0,0.0,0,0
15700,6984,15,1010.7,26.5,72.0,2.1,280.0,0.0,0,0
15701,7005,15,1013.0,22.8,74.0,4.1,50.0,0.0,0,0
15702,7026,15,1016.7,19.4,79.0,4.5,50.0,0.0,0,0
15703,7089,15,1014.7,20.1,66.0,3.1,10.0,0.0,0,0
15704,7110,15,1017.8,16.8,67.0,3.5,50.0,0.0,0,0
15705,7131,15,1015.2,16.3,76.0,4.6,50.0,0.0,0,0
15706,7152,15,1012.9,17.4,89.0,1.1,90.0,1.6,0,0
15707,7173,15,1018.2,15.6,58.0,3.4,10.0,0.0,0,1
15708,7236,15,1015.9,17.9,61.0,3.5,40.0,0.0,0,0
15709,7257,15,1015.6,17.0,86.0,4.1,70.0,0.5,0,0
15710,7278,15,1015.9,18.1,81.0,5.2,50.0,0.0,0,0
15711,7299,15,1014.7,19.4,76.0,4.2,50.0,0.0,0,1
15712,7320,15,1012.3,23.6,62.0,2.4,80.0,0.0,0,1
15713,7383,15,1019.8,15.3,84.0,3.6,50.0,0.0,0,0
15714,7404,15,1022.0,14.4,88.0,2.7,90.0,0.5,0,0
15715,7425,15,1024.4,18.3,58.0,3.2,30.0,0.0,0,1
15716,7446,15,1021.3,18.3,55.0,5.7,60.0,0.0,0,0
15717,7467,15,1014.8,23.1,51.0,5.1,100.0,0.0,0,1
15718,7530,15,1017.3,18.1,55.0,5.1,50.0,0.0,0,1
15719,7551,15,1016.7,19.5,63.0,6.3,50.0,0.0,0,1
15720,7572,15,1016.6,20.3,58.0,5.9,60.0,0.0,0,1
15721,7593,15,1014.4,22.1,61.0,3.1,90.0,0.0,0,1
15722,7614,15,1016.5,21.1,75.0,6.2,50.0,0.0,0,1
15723,33,15,1013.4,23.3,56.0,2.9,70.0,0.0,0,0
15724,54,15,1013.1,23.8,58.0,4.2,80.0,0.0,0,0
15725,75,15,1011.1,22.9,67.0,1.1,220.0,0.0,0,0
15726,96,15,1013.6,17.6,89.0,0.2,0.0,0.0,0,0
15727,159,15,1008.4,20.2,95.0,0.2,0.0,1.5,0,0
15728,180,15,1017.7,12.2,68.0,4.1,50.0,0.0,0,0
15729,201,15,1021.0,15.8,42.0,1.7,350.0,0.0,0,0
15730,222,15,1022.4,13.5,53.0,4.7,50.0,0.0,0,0
15731,243,15,1024.7,13.0,50.0,4.8,50.0,0.0,0,1
15732,306,15,1011.5,24.1,50.0,3.1,70.0,0.0,0,0
15733,327,15,1008.6,22.6,63.0,1.1,290.0,0.0,0,0
15734,348,15,1010.2,22.8,63.0,3.1,40.0,0.0,0,0
15735,369,15,1012.1,22.6,77.0,4.4,50.0,0.0,0,0
15736,390,15,1014.4,18.3,90.0,2.4,60.0,0.5,0,1
15737,453,15,1009.9,18.7,69.0,3.5,30.0,0.0,0,1
15738,474,15,1010.7,20.9,65.0,4.8,50.0,0.0,0,0
15739,495,15,1012.5,17.7,72.0,7.0,50.0,0.0,0,1
15740,516,15,1011.9,18.5,76.0,5.9,40.0,0.0,0,1
15741,537,15,1016.1,15.4,80.0,6.0,50.0,0.0,0,1
15742,600,15,1017.0,12.2,85.0,3.4,50.0,0.5,0,1
15743,621,15,1015.3,13.6,91.0,4.7,50.0,0.1,0,1
15744,642,15,1012.9,16.6,90.0,1.8,70.0,0.1,0,1
15745,663,15,1017.6,12.1,91.0,2.0,60.0,0.0,0,1
15746,684,15,1019.7,13.4,86.0,2.7,50.0,0.5,0,1
15747,747,15,1022.0,8.0,93.0,1.6,210.0,0.5,0,1
15748,768,15,1020.2,11.2,57.0,2.8,60.0,0.0,0,1
15749,789,15,1016.4,11.5,90.0,3.5,70.0,0.6,0,1
15750,810,15,1014.5,14.1,72.0,4.1,60.0,0.0,0,1
15751,831,15,1011.0,18.0,88.0,1.1,330.0,0.0,0,1
15752,894,15,1022.0,16.0,49.0,4.1,40.0,0.0,0,1
15753,915,15,1017.6,17.2,56.0,3.9,60.0,0.0,0,1
15754,936,15,1012.8,24.4,43.0,1.2,290.0,0.0,0,1
15755,1083,15,1012.5,17.7,74.0,5.8,50.0,0.0,0,1
15756,1104,15,1015.2,15.2,90.0,1.2,160.0,3.0,0,1
15757,1125,15,1015.7,17.6,67.0,4.8,50.0,0.0,0,1
15758,1188,15,1016.4,18.0,65.0,5.5,50.0,0.0,0,1
15759,1209,15,1011.8,22.2,66.0,1.1,310.0,0.0,0,1
15760,1251,15,1007.6,29.8,40.0,1.8,80.0,0.0,0,1
15761,1272,15,1008.1,28.6,58.0,2.1,300.0,0.0,0,0
15762,1335,15,1006.8,29.0,55.0,1.6,290.0,0.0,0,1
15763,1356,15,1015.0,18.2,73.0,3.7,40.0,0.0,0,1
15764,1377,15,1019.9,17.8,48.0,3.2,30.0,0.0,0,1
15765,1398,15,1014.6,24.7,44.0,3.4,60.0,0.0,0,1
15766,1419,15,1012.0,27.9,44.0,0.9,280.0,0.0,0,0
15767,1482,15,1007.0,28.5,69.0,1.6,360.0,0.0,0,0
15768,1503,15,1007.4,30.5,62.0,0.9,310.0,0.0,0,0
15769,1524,15,1005.7,28.6,70.0,1.1,260.0,0.0,0,1
15770,1545,15,1012.0,18.9,71.0,5.1,50.0,0.0,0,1
15771,1566,15,1012.1,20.9,54.0,4.9,70.0,0.0,0,0
15772,1629,15,1009.5,29.3,50.0,3.2,60.0,0.0,0,0
15773,1650,15,1010.4,27.1,55.0,2.3,120.0,0.0,0,0
15774,1671,15,1008.6,28.5,57.0,1.5,340.0,0.0,0,1
15775,1692,15,1006.5,31.1,48.0,2.1,10.0,0.0,0,1
15776,1713,15,1004.2,30.1,58.0,0.8,330.0,0.0,0,0
15777,1776,15,1008.8,25.2,57.0,5.1,90.0,0.0,0,0
15778,1797,15,1011.7,24.8,68.0,4.8,90.0,0.0,0,1
15779,1818,15,1010.3,26.5,59.0,2.2,100.0,0.0,0,1
15780,1839,15,1007.7,29.1,62.0,1.2,300.0,0.0,0,1
15781,1860,15,1009.0,28.5,67.0,0.8,10.0,0.1,0,1
15782,1881,15,1008.1,30.4,64.0,1.1,320.0,0.0,0,1
15783,1923,15,1013.9,20.7,78.0,4.0,90.0,1.4,0,0
15784,1944,15,1012.9,25.8,53.0,4.7,110.0,0.0,0,1
15785,2070,15,1012.5,26.0,51.0,5.3,80.0,0.0,0,0
15786,2091,15,1009.0,28.0,55.0,1.7,100.0,0.0,0,0
15787,2112,15,1006.6,31.7,56.0,1.9,320.0,0.0,0,1
15788,2133,15,1005.9,31.4,56.0,1.3,70.0,0.0,0,1
15789,2154,15,1005.0,32.4,55.0,1.6,350.0,0.0,0,0
15790,2217,15,1003.1,34.5,58.0,1.3,360.0,0.0,0,0
15791,2238,15,1002.2,34.7,52.0,1.0,330.0,0.0,0,1
15792,2259,15,1003.4,32.2,59.0,1.4,40.0,0.0,0,1
15793,2280,15,1003.9,33.1,55.0,0.7,300.0,0.0,0,1
15794,2301,15,1006.1,30.5,61.0,2.5,140.0,0.0,0,0
15795,2364,15,1005.7,29.3,59.0,4.8,90.0,0.0,0,0
15796,2385,15,1002.1,32.8,56.0,1.4,320.0,0.0,0,1
15797,2406,15,1002.5,33.9,52.0,1.9,290.0,0.0,0,1
15798,2427,15,1003.2,33.8,57.0,3.1,340.0,0.0,0,1
15799,2448,15,1004.9,32.3,61.0,2.5,320.0,0.0,0,0
15800,2511,15,1004.7,36.4,49.0,1.5,290.0,0.0,0,0
15801,2532,15,1008.6,24.9,67.0,7.5,80.0,0.0,0,1
15802,2553,15,1007.2,27.1,61.0,5.2,80.0,0.0,0,1
15803,2574,15,1004.9,30.4,64.0,3.2,70.0,0.0,0,1
15804,2595,15,1004.0,30.3,64.0,4.6,90.0,0.0,0,0
15805,2658,15,1002.2,33.0,57.0,5.3,90.0,0.0,0,0
15806,2679,15,998.8,32.5,61.0,5.7,80.0,0.0,0,1
15807,2700,15,995.3,31.0,61.0,3.8,90.0,0.0,0,1
15808,2721,15,996.0,27.0,77.0,1.5,160.0,5.5,0,1
15809,2742,15,998.7,24.2,83.0,1.0,120.0,1.0,0,0
15810,2805,15,994.6,25.6,76.0,3.5,70.0,0.0,0,0
15811,2826,15,997.0,25.1,79.0,2.3,110.0,0.1,0,1
15812,2847,15,1001.6,29.8,60.0,4.3,80.0,0.0,0,1
15813,2868,15,999.6,31.2,60.0,4.5,80.0,0.0,0,1
15814,2889,15,999.9,30.3,65.0,3.5,80.0,0.0,0,1
15815,2952,15,1001.3,32.9,61.0,0.4,310.0,0.0,0,0
15816,2973,15,1002.9,28.5,85.0,2.2,130.0,1.0,0,1
15817,2994,15,1003.5,32.8,59.0,3.8,300.0,0.0,0,1
15818,3015,15,1005.4,31.7,63.0,1.5,340.0,0.0,0,1
15819,3036,15,1006.0,32.1,64.0,2.9,10.0,0.0,0,0
15820,3099,15,1001.1,37.2,43.0,1.4,300.0,0.0,0,0
15821,3120,15,999.7,26.9,81.0,3.5,180.0,1.5,0,1
15822,3141,15,1000.3,27.9,86.0,2.0,60.0,31.4,0,1
15823,3162,15,998.5,34.3,56.0,1.2,300.0,0.0,0,1
15824,3183,15,997.3,34.6,47.0,4.3,260.0,0.0,0,1
15825,3246,15,996.9,31.9,55.0,4.0,260.0,0.0,0,1
15826,3267,15,998.0,32.5,57.0,3.9,130.0,0.0,0,1
15827,3288,15,1001.3,26.4,83.0,2.0,180.0,0.6,0,1
15828,3309,15,1001.8,32.6,55.0,0.7,320.0,0.0,0,1
15829,3330,15,1002.2,34.8,43.0,4.2,140.0,0.0,0,1
15830,3393,15,1001.5,33.1,57.0,4.8,150.0,0.0,0,1
15831,3414,15,1002.4,32.7,53.0,6.2,120.0,0.0,0,1
15832,3435,15,1001.9,33.3,50.0,5.0,130.0,0.0,0,1
15833,3456,15,1002.4,32.5,50.0,4.7,140.0,0.0,0,1
15834,3477,15,1000.2,33.7,55.0,4.9,120.0,0.0,0,1
15835,3561,15,999.4,32.0,50.0,4.3,70.0,0.0,0,1
15836,3582,15,996.5,28.4,83.0,0.6,220.0,0.6,0,1
15837,3603,15,996.3,31.8,70.0,0.6,320.0,0.0,0,1
15838,3624,15,999.4,32.4,61.0,1.8,280.0,0.0,0,1
15839,3687,15,1001.5,34.4,59.0,2.4,40.0,0.0,0,0
15840,3708,15,1002.6,28.3,79.0,2.5,190.0,0.5,0,1
15841,3729,15,1001.1,33.4,62.0,1.7,350.0,0.0,0,1
15842,3750,15,999.9,34.8,50.0,2.0,350.0,0.0,0,1
15843,3771,15,999.6,36.1,53.0,1.3,320.0,0.0,0,1
15844,3834,15,996.7,36.6,44.0,3.8,310.0,0.0,0,0
15845,3855,15,999.1,29.2,73.0,5.7,70.0,0.0,0,1
15846,3876,15,1001.5,31.0,63.0,3.9,230.0,0.0,0,1
15847,3897,15,1001.0,34.2,57.0,3.0,70.0,0.0,0,1
15848,3918,15,1000.3,33.4,59.0,4.3,100.0,0.0,0,1
15849,3981,15,1000.6,32.4,57.0,4.0,90.0,0.0,0,1
15850,4002,15,999.3,35.8,47.0,1.1,310.0,0.0,0,1
15851,4023,15,996.0,29.6,73.0,1.5,240.0,3.0,0,1
15852,4044,15,992.0,30.4,72.0,1.1,280.0,0.0,0,1
15853,4065,15,994.5,32.2,69.0,4.2,70.0,0.0,0,1
15854,4128,15,995.2,33.8,54.0,1.9,260.0,0.0,0,1
15855,4149,15,994.8,29.9,74.0,4.7,50.0,0.0,0,1
15856,4170,15,997.7,31.7,63.0,1.0,320.0,0.0,0,1
15857,4191,15,999.6,28.1,83.0,1.3,250.0,7.0,0,1
15858,4212,15,998.7,28.2,81.0,1.8,60.0,2.5,0,1
15859,4275,15,990.9,30.2,70.0,4.7,90.0,0.0,0,1
15860,4296,15,993.3,28.1,77.0,1.8,160.0,0.5,0,1
15861,4317,15,994.0,28.1,85.0,2.2,300.0,11.0,0,1
15862,4338,15,996.6,27.8,87.0,1.1,220.0,1.0,0,1
15863,4359,15,1000.0,30.7,61.0,2.7,140.0,0.0,0,1
15864,4422,15,1006.8,25.9,88.0,1.4,130.0,16.0,0,0
15865,4443,15,1008.1,26.5,75.0,4.2,180.0,0.0,0,0
15866,4464,15,1005.3,26.3,81.0,4.5,200.0,10.5,0,1
15867,4485,15,1001.9,31.2,63.0,3.0,30.0,0.0,0,1
15868,4506,15,999.7,34.8,46.0,3.2,310.0,0.0,0,0
15869,4569,15,1000.8,30.3,75.0,0.6,310.0,1.0,0,0
15870,4590,15,1002.1,26.9,85.0,1.1,180.0,12.5,0,0
15871,4611,15,1003.6,28.8,70.0,1.9,190.0,0.0,0,1
15872,4632,15,1007.4,24.0,99.0,3.5,80.0,1.0,0,1
15873,4653,15,1006.1,25.7,86.0,4.6,90.0,2.0,0,0
15874,4716,15,1005.3,33.6,47.0,4.3,140.0,0.0,0,0
15875,4737,15,1004.8,31.6,60.0,5.3,80.0,0.0,0,0
15876,4758,15,1000.8,30.0,66.0,6.6,80.0,0.0,0,1
15877,4779,15,1003.7,31.8,61.0,4.8,140.0,0.0,0,1
15878,4800,15,1006.5,34.7,54.0,0.7,360.0,0.0,0,0
15879,4863,15,1005.3,33.0,60.0,0.9,330.0,0.0,0,0
15880,4884,15,1006.4,32.4,64.0,1.6,350.0,0.0,0,0
15881,4905,15,1009.2,30.8,61.0,2.8,30.0,0.0,0,1
15882,4926,15,1007.7,28.8,75.0,4.2,80.0,0.0,0,1
15883,4947,15,1006.0,28.3,66.0,3.5,70.0,0.0,0,1
15884,5010,15,1004.5,27.2,66.0,3.4,10.0,0.0,0,0
15885,5031,15,1003.1,25.6,81.0,1.6,340.0,0.0,0,0
15886,5052,15,1003.1,25.0,68.0,1.8,250.0,0.0,0,1
15887,5073,15,1006.9,27.4,48.0,3.8,70.0,0.0,0,1
15888,5094,15,1009.9,29.0,45.0,4.1,60.0,0.0,0,0
15889,5157,15,1006.3,22.8,83.0,0.8,310.0,0.4,0,0
15890,5178,15,1004.8,29.4,50.0,1.5,360.0,0.0,0,1
15891,5199,15,1010.3,26.8,63.0,4.6,80.0,0.0,0,1
15892,5220,15,1010.7,24.9,68.0,4.1,100.0,0.0,0,1
15893,5241,15,1009.6,24.5,82.0,4.1,90.0,0.4,0,0
15894,5304,15,1015.1,21.2,82.0,2.9,100.0,0.5,0,0
15895,5325,15,1015.8,20.2,84.0,2.8,110.0,0.5,0,1
15896,5346,15,1013.9,22.4,79.0,4.4,80.0,0.0,0,1
15897,5367,15,1010.7,25.4,75.0,5.1,90.0,0.0,0,1
15898,5388,15,1009.1,26.5,71.0,4.1,50.0,0.0,0,0
15899,5451,15,1012.3,24.4,60.0,5.7,100.0,0.0,0,0
15900,5472,15,1016.2,21.2,77.0,1.8,100.0,0.0,0,1
15901,5493,15,1015.0,23.3,64.0,4.7,90.0,0.0,0,1
15902,5514,15,1012.1,27.1,59.0,2.1,60.0,0.0,0,1
15903,5535,15,1009.5,28.3,63.0,2.2,350.0,0.0,0,0
15904,5619,15,1010.7,28.7,61.0,1.6,340.0,0.0,0,1
15905,5640,15,1016.1,23.5,47.0,4.9,80.0,0.0,0,1
15906,5661,15,1012.1,23.6,44.0,4.0,110.0,0.0,0,1
15907,5682,15,1010.5,25.6,38.0,4.7,70.0,0.0,0,0
15908,5745,15,1015.8,19.1,82.0,5.0,80.0,0.7,0,0
15909,5766,15,1012.2,22.7,86.0,5.2,80.0,0.4,0,0
15910,5787,15,1011.3,25.3,80.0,1.0,270.0,0.0,0,1
15911,5808,15,1012.0,26.1,68.0,3.2,80.0,0.0,0,1
15912,5829,15,1012.5,25.3,79.0,2.4,90.0,0.1,0,0
15913,5892,15,1011.7,28.8,63.0,0.7,340.0,0.0,0,0
15914,5913,15,1014.2,23.4,74.0,4.5,90.0,0.0,0,1
15915,5955,15,1011.3,27.7,64.0,0.7,300.0,0.0,0,1
15916,5976,15,1008.7,27.5,59.0,0.6,300.0,0.0,0,0
15917,6039,15,1011.0,26.6,60.0,4.5,90.0,0.0,0,0
15918,6060,15,1011.1,26.9,63.0,2.5,90.0,0.0,0,1
15919,6081,15,1012.5,21.9,84.0,3.6,90.0,3.0,0,1
15920,6102,15,1009.8,27.0,68.0,0.3,330.0,0.0,0,1
15921,6123,15,1015.0,21.0,76.0,3.1,80.0,0.0,0,0
